Time,DeviceId,Sensor,Value
1655329020,E,Temperature,22.855
1655329020,E,Humidity,38.11899948120117
1655329020,E,Pressure,101435.0
1655329020,E,Gas,4059.656005859375
1655329020,E,Accelerometer,0.0
1655329020,E,Light,2463.0
1655329020,E,MIC,2.0
1655329020,E,RSSI,74.0
1655329022,G,Temperature,23.33499954223633
1655329022,G,Humidity,38.685001831054684
1655329022,G,Pressure,101454.0
1655329022,G,Gas,2036.449951171875
1655329022,G,Accelerometer,0.0
1655329022,G,Light,65.0
1655329022,G,MIC,2.0
1655329022,G,RSSI,74.0
1655329022,F,Temperature,22.885000686645512
1655329022,F,Humidity,37.04199981689453
1655329022,F,Pressure,101472.0
1655329022,F,Gas,1368.416015625
1655329022,F,Accelerometer,0.0
1655329022,F,Light,1.0
1655329022,F,MIC,1.0
1655329022,F,RSSI,72.0
1655329023,A,Temperature,23.57500076293945
1655329023,A,Humidity,37.404999237060544
1655329023,A,Pressure,101429.0
1655329023,A,Gas,1213.5460205078125
1655329023,A,Accelerometer,0.0
1655329023,A,Light,2340.0
1655329023,A,MIC,1.0
1655329023,A,RSSI,71.0
1655329024,D,Temperature,23.05500030517578
1655329024,D,Humidity,37.96099899291992
1655329024,D,Pressure,101461.0
1655329024,D,Gas,2879.0458984375
1655329024,D,Accelerometer,0.0
1655329024,D,Light,22.0
1655329024,D,MIC,3.0
1655329024,D,RSSI,60.0
1655329028,C,Temperature,23.415000915527344
1655329028,C,Humidity,38.503998260498044
1655329028,C,Pressure,101453.0
1655329028,C,Gas,1182.969970703125
1655329028,C,Accelerometer,0.0
1655329028,C,Light,908.0
1655329028,C,MIC,1.0
1655329028,C,RSSI,77.0
1655329030,E,Temperature,22.875
1655329030,E,Humidity,38.05699966430664
1655329030,E,Pressure,101432.0
1655329030,E,Gas,4062.52294921875
1655329030,E,Accelerometer,0.0
1655329030,E,Light,2467.0
1655329030,E,MIC,2.0
1655329030,E,RSSI,73.0
1655329032,F,Temperature,22.90500068664551
1655329032,F,Humidity,37.04700088500977
1655329032,F,Pressure,101469.0
1655329032,F,Gas,1342.3160400390625
1655329032,F,Accelerometer,0.0
1655329032,F,Light,0.0
1655329032,F,MIC,1.0
1655329032,F,RSSI,72.0
1655329033,G,Temperature,23.34499931335449
1655329033,G,Humidity,38.75
1655329033,G,Pressure,101459.0
1655329033,G,Gas,2051.322021484375
1655329033,G,Accelerometer,0.0
1655329033,G,Light,65.0
1655329033,G,MIC,2.0
1655329033,G,RSSI,75.0
1655329033,A,Temperature,23.545000534057614
1655329033,A,Humidity,37.42900131225585
1655329033,A,Pressure,101429.0
1655329033,A,Gas,1217.508056640625
1655329033,A,Accelerometer,0.0
1655329033,A,Light,2341.0
1655329033,A,MIC,1.0
1655329033,A,RSSI,71.0
1655329034,D,Temperature,23.03500030517578
1655329034,D,Humidity,37.98
1655329034,D,Pressure,101468.0
1655329034,D,Gas,2897.1650390625
1655329034,D,Accelerometer,0.0
1655329034,D,Light,20.0
1655329034,D,MIC,3.0
1655329034,D,RSSI,59.0
1655329038,C,Temperature,23.395000915527344
1655329038,C,Humidity,38.52199935913086
1655329038,C,Pressure,101448.0
1655329038,C,Gas,1182.407958984375
1655329038,C,Accelerometer,0.0
1655329038,C,Light,909.0
1655329038,C,MIC,1.0
1655329038,C,RSSI,76.0
1655329040,E,Temperature,22.864999771118164
1655329040,E,Humidity,38.111000061035156
1655329040,E,Pressure,101430.0
1655329040,E,Gas,4070.528076171875
1655329040,E,Accelerometer,0.0
1655329040,E,Light,2465.0
1655329040,E,MIC,2.0
1655329040,E,RSSI,74.0
1655329042,G,Temperature,23.34499931335449
1655329042,G,Humidity,38.737999420166005
1655329042,G,Pressure,101453.0
1655329042,G,Gas,2040.9189453125
1655329042,G,Accelerometer,0.0
1655329042,G,Light,65.0
1655329042,G,MIC,2.0
1655329042,G,RSSI,74.0
1655329042,F,Temperature,22.875000457763672
1655329042,F,Humidity,37.04299972534179
1655329042,F,Pressure,101467.0
1655329042,F,Gas,1345.0560302734375
1655329042,F,Accelerometer,0.0
1655329042,F,Light,0.0
1655329042,F,MIC,1.0
1655329042,F,RSSI,72.0
1655329043,A,Temperature,23.55500076293945
1655329043,A,Humidity,37.36199996948242
1655329043,A,Pressure,101428.0
1655329043,A,Gas,1224.051025390625
1655329043,A,Accelerometer,0.0
1655329043,A,Light,2337.0
1655329043,A,MIC,1.0
1655329043,A,RSSI,70.0
1655329044,D,Temperature,23.045000076293945
1655329044,D,Humidity,38.00199935913085
1655329044,D,Pressure,101460.0
1655329044,D,Gas,2889.138916015625
1655329044,D,Accelerometer,0.0
1655329044,D,Light,22.0
1655329044,D,MIC,3.0
1655329044,D,RSSI,60.0
1655329048,C,Temperature,23.395000915527344
1655329048,C,Humidity,38.4640007019043
1655329048,C,Pressure,101452.0
1655329048,C,Gas,1194.508056640625
1655329048,C,Accelerometer,0.0
1655329048,C,Light,908.0
1655329048,C,MIC,1.0
1655329048,C,RSSI,77.0
1655329050,E,Temperature,22.844999771118164
1655329050,E,Humidity,38.124000549316406
1655329050,E,Pressure,101436.0
1655329050,E,Gas,4074.10888671875
1655329050,E,Accelerometer,0.0
1655329050,E,Light,2460.0
1655329050,E,MIC,2.0
1655329050,E,RSSI,75.0
1655329052,G,Temperature,23.32499931335449
1655329052,G,Humidity,38.75700042724609
1655329052,G,Pressure,101458.0
1655329052,G,Gas,2042.677001953125
1655329052,G,Accelerometer,0.0
1655329052,G,Light,65.0
1655329052,G,MIC,2.0
1655329052,G,RSSI,74.0
1655329052,F,Temperature,22.86500022888184
1655329052,F,Humidity,37.06599853515625
1655329052,F,Pressure,101472.0
1655329052,F,Gas,1362.0810546875
1655329052,F,Accelerometer,0.0
1655329052,F,Light,0.0
1655329052,F,MIC,1.0
1655329052,F,RSSI,71.0
1655329053,A,Temperature,23.55500076293945
1655329053,A,Humidity,37.36399841308594
1655329053,A,Pressure,101432.0
1655329053,A,Gas,1220.7540283203125
1655329053,A,Accelerometer,0.0
1655329053,A,Light,2348.0
1655329053,A,MIC,1.0
1655329053,A,RSSI,70.0
1655329054,D,Temperature,23.045000076293945
1655329054,D,Humidity,37.99599884033203
1655329054,D,Pressure,101464.0
1655329054,D,Gas,2906.72607421875
1655329054,D,Accelerometer,0.0
1655329054,D,Light,21.0
1655329054,D,MIC,3.0
1655329054,D,RSSI,60.0
1655329058,C,Temperature,23.40499923706055
1655329058,C,Humidity,38.48299835205078
1655329058,C,Pressure,101448.0
1655329058,C,Gas,1213.0870361328125
1655329058,C,Accelerometer,0.0
1655329058,C,Light,902.0
1655329058,C,MIC,1.0
1655329058,C,RSSI,78.0
1655329060,E,Temperature,22.864999771118164
1655329060,E,Humidity,38.1870002746582
1655329060,E,Pressure,101429.0
1655329060,E,Gas,4074.929931640625
1655329060,E,Accelerometer,0.0
1655329060,E,Light,2467.0
1655329060,E,MIC,2.0
1655329060,E,RSSI,74.0
1655329062,G,Temperature,23.32499931335449
1655329062,G,Humidity,38.790000915527344
1655329062,G,Pressure,101456.0
1655329062,G,Gas,2048.409912109375
1655329062,G,Accelerometer,0.0
1655329062,G,Light,65.0
1655329062,G,MIC,2.0
1655329062,G,RSSI,74.0
1655329062,F,Temperature,22.895000457763672
1655329062,F,Humidity,37.07600021362305
1655329062,F,Pressure,101467.0
1655329062,F,Gas,1384.637939453125
1655329062,F,Accelerometer,0.0
1655329062,F,Light,0.0
1655329062,F,MIC,1.0
1655329062,F,RSSI,70.0
1655329063,A,Temperature,23.564999084472657
1655329063,A,Humidity,37.360001068115224
1655329063,A,Pressure,101427.0
1655329063,A,Gas,1215.3050537109375
1655329063,A,Accelerometer,0.0
1655329063,A,Light,2359.0
1655329063,A,MIC,1.0
1655329063,A,RSSI,70.0
1655329064,D,Temperature,23.025000076293946
1655329064,D,Humidity,38.0890007019043
1655329064,D,Pressure,101461.0
1655329064,D,Gas,2894.135009765625
1655329064,D,Accelerometer,0.0
1655329064,D,Light,21.0
1655329064,D,MIC,3.0
1655329064,D,RSSI,59.0
1655329068,C,Temperature,23.415000915527344
1655329068,C,Humidity,38.49100158691406
1655329068,C,Pressure,101447.0
1655329068,C,Gas,1214.5999755859375
1655329068,C,Accelerometer,0.0
1655329068,C,Light,907.0
1655329068,C,MIC,1.0
1655329068,C,RSSI,78.0
1655329071,E,Temperature,22.844999771118164
1655329071,E,Humidity,38.211998443603505
1655329071,E,Pressure,101432.0
1655329071,E,Gas,4065.907958984375
1655329071,E,Accelerometer,0.0
1655329071,E,Light,2464.0
1655329071,E,MIC,2.0
1655329071,E,RSSI,74.0
1655329072,F,Temperature,22.875000457763672
1655329072,F,Humidity,37.08100173950195
1655329072,F,Pressure,101470.0
1655329072,F,Gas,1355.5770263671875
1655329072,F,Accelerometer,0.0
1655329072,F,Light,0.0
1655329072,F,MIC,1.0
1655329072,F,RSSI,70.0
1655329072,G,Temperature,23.33499954223633
1655329072,G,Humidity,38.75799987792968
1655329072,G,Pressure,101454.0
1655329072,G,Gas,2056.5419921875
1655329072,G,Accelerometer,0.0
1655329072,G,Light,63.0
1655329072,G,MIC,2.0
1655329072,G,RSSI,84.0
1655329073,A,Temperature,23.55500076293945
1655329073,A,Humidity,37.40900039672852
1655329073,A,Pressure,101428.0
1655329073,A,Gas,1223.7559814453125
1655329073,A,Accelerometer,0.0
1655329073,A,Light,2345.0
1655329073,A,MIC,1.0
1655329073,A,RSSI,70.0
1655329074,D,Temperature,23.025000076293946
1655329074,D,Humidity,38.071999053955075
1655329074,D,Pressure,101461.0
1655329074,D,Gas,2900.110107421875
1655329074,D,Accelerometer,0.0
1655329074,D,Light,23.0
1655329074,D,MIC,3.0
1655329074,D,RSSI,59.0
1655329078,C,Temperature,23.415000915527344
1655329078,C,Humidity,38.52499816894531
1655329078,C,Pressure,101449.0
1655329078,C,Gas,1214.824951171875
1655329078,C,Accelerometer,0.0
1655329078,C,Light,903.0
1655329078,C,MIC,1.0
1655329078,C,RSSI,78.0
1655329080,E,Temperature,22.864999771118164
1655329080,E,Humidity,38.2869987487793
1655329080,E,Pressure,101436.0
1655329080,E,Gas,4062.85205078125
1655329080,E,Accelerometer,0.0
1655329080,E,Light,2475.0
1655329080,E,MIC,2.0
1655329080,E,RSSI,85.0
1655329082,G,Temperature,23.34499931335449
1655329082,G,Humidity,38.8129997253418
1655329082,G,Pressure,101452.0
1655329082,G,Gas,2072.27490234375
1655329082,G,Accelerometer,0.0
1655329082,G,Light,65.0
1655329082,G,MIC,2.0
1655329082,G,RSSI,84.0
1655329082,F,Temperature,22.895000457763672
1655329082,F,Humidity,37.08100173950195
1655329082,F,Pressure,101471.0
1655329082,F,Gas,1382.9429931640625
1655329082,F,Accelerometer,0.0
1655329082,F,Light,0.0
1655329082,F,MIC,1.0
1655329082,F,RSSI,69.0
1655329083,A,Temperature,23.584999084472656
1655329083,A,Humidity,37.39500091552734
1655329083,A,Pressure,101427.0
1655329083,A,Gas,1211.1400146484375
1655329083,A,Accelerometer,0.0
1655329083,A,Light,2351.0
1655329083,A,MIC,1.0
1655329083,A,RSSI,71.0
1655329084,D,Temperature,23.025000076293946
1655329084,D,Humidity,38.00899887084961
1655329084,D,Pressure,101461.0
1655329084,D,Gas,2900.154052734375
1655329084,D,Accelerometer,0.0
1655329084,D,Light,20.0
1655329084,D,MIC,3.0
1655329084,D,RSSI,58.0
1655329088,C,Temperature,23.40499923706055
1655329088,C,Humidity,38.5369987487793
1655329088,C,Pressure,101453.0
1655329088,C,Gas,1220.1739501953125
1655329088,C,Accelerometer,0.0
1655329088,C,Light,911.0
1655329088,C,MIC,1.0
1655329088,C,RSSI,77.0
1655329090,E,Temperature,22.854999542236328
1655329090,E,Humidity,38.291000823974606
1655329090,E,Pressure,101434.0
1655329090,E,Gas,4066.491943359375
1655329090,E,Accelerometer,0.0
1655329090,E,Light,2469.0
1655329090,E,MIC,2.0
1655329090,E,RSSI,84.0
1655329092,F,Temperature,22.875000457763672
1655329092,F,Humidity,37.09600067138672
1655329092,F,Pressure,101467.0
1655329092,F,Gas,1368.06103515625
1655329092,F,Accelerometer,0.0
1655329092,F,Light,0.0
1655329092,F,MIC,1.0
1655329092,F,RSSI,69.0
1655329092,G,Temperature,23.33499954223633
1655329092,G,Humidity,38.79600143432617
1655329092,G,Pressure,101457.0
1655329092,G,Gas,2066.636962890625
1655329092,G,Accelerometer,0.0
1655329092,G,Light,65.0
1655329092,G,MIC,2.0
1655329092,G,RSSI,84.0
1655329093,A,Temperature,23.57500076293945
1655329093,A,Humidity,37.422001342773434
1655329093,A,Pressure,101429.0
1655329093,A,Gas,1221.9420166015625
1655329093,A,Accelerometer,0.0
1655329093,A,Light,2344.0
1655329093,A,MIC,1.0
1655329093,A,RSSI,71.0
1655329095,D,Temperature,23.05500030517578
1655329095,D,Humidity,37.99300048828125
1655329095,D,Pressure,101468.0
1655329095,D,Gas,2919.35107421875
1655329095,D,Accelerometer,0.0
1655329095,D,Light,23.0
1655329095,D,MIC,3.0
1655329095,D,RSSI,58.0
1655329098,C,Temperature,23.40499923706055
1655329098,C,Humidity,38.55400131225585
1655329098,C,Pressure,101448.0
1655329098,C,Gas,1224.6910400390625
1655329098,C,Accelerometer,0.0
1655329098,C,Light,908.0
1655329098,C,MIC,1.0
1655329098,C,RSSI,77.0
1655329100,E,Temperature,22.844999771118164
1655329100,E,Humidity,38.24399948120117
1655329100,E,Pressure,101435.0
1655329100,E,Gas,4047.6201171875
1655329100,E,Accelerometer,0.0
1655329100,E,Light,2478.0
1655329100,E,MIC,2.0
1655329100,E,RSSI,84.0
1655329102,F,Temperature,22.86500022888184
1655329102,F,Humidity,37.12799835205078
1655329102,F,Pressure,101466.0
1655329102,F,Gas,1352.123046875
1655329102,F,Accelerometer,0.0
1655329102,F,Light,1.0
1655329102,F,MIC,1.0
1655329102,F,RSSI,70.0
1655329102,G,Temperature,23.354999542236328
1655329102,G,Humidity,38.79800033569336
1655329102,G,Pressure,101457.0
1655329102,G,Gas,2061.9951171875
1655329102,G,Accelerometer,0.0
1655329102,G,Light,62.0
1655329102,G,MIC,2.0
1655329102,G,RSSI,84.0
1655329103,A,Temperature,23.55500076293945
1655329103,A,Humidity,37.40499877929688
1655329103,A,Pressure,101432.0
1655329103,A,Gas,1209.904052734375
1655329103,A,Accelerometer,0.0
1655329103,A,Light,2353.0
1655329103,A,MIC,1.0
1655329103,A,RSSI,71.0
1655329104,D,Temperature,23.025000076293946
1655329104,D,Humidity,38.0620002746582
1655329104,D,Pressure,101462.0
1655329104,D,Gas,2925.157958984375
1655329104,D,Accelerometer,0.0
1655329104,D,Light,22.0
1655329104,D,MIC,3.0
1655329104,D,RSSI,59.0
1655329108,C,Temperature,23.395000915527344
1655329108,C,Humidity,38.57400177001953
1655329108,C,Pressure,101450.0
1655329108,C,Gas,1235.9339599609375
1655329108,C,Accelerometer,0.0
