Time,DeviceId,Sensor,Value
1655818682,E,Temperature,24.15500068664551
1655818682,E,Humidity,38.09000015258789
1655818682,E,Pressure,100858.0
1655818682,E,Gas,560.7860107421875
1655818682,E,Accelerometer,0.0
1655818682,E,Light,5674.0
1655818682,E,MIC,3.0
1655818682,E,RSSI,75.0
1655818684,B,Temperature,25.065000534057607
1655818684,B,Humidity,36.75500106811523
1655818684,B,Pressure,100816.0
1655818684,B,Gas,504.1109924316406
1655818684,B,Accelerometer,0.0
1655818684,B,Light,440.0
1655818684,B,MIC,2.0
1655818684,B,RSSI,90.0
1655818685,D,Temperature,23.334999084472656
1655818685,D,Humidity,39.854000091552734
1655818685,D,Pressure,100891.0
1655818685,D,Gas,532.594970703125
1655818685,D,Accelerometer,0.0
1655818685,D,Light,1992.0
1655818685,D,MIC,3.0
1655818685,D,RSSI,57.0
1655818688,G,Temperature,22.584999084472656
1655818688,G,Humidity,42.93299865722656
1655818688,G,Pressure,100887.0
1655818688,G,Gas,549.2899780273439
1655818688,G,Accelerometer,0.0
1655818688,G,Light,1834.0
1655818688,G,MIC,3.0
1655818688,G,RSSI,85.0
1655818688,F,Temperature,23.625
1655818688,F,Humidity,39.91699981689453
1655818688,F,Pressure,100899.0
1655818688,F,Gas,2342.0
1655818688,F,Accelerometer,0.0
1655818688,F,Light,1783.0
1655818688,F,MIC,3.0
1655818688,F,RSSI,87.0
1655818689,A,Temperature,23.584999084472656
1655818689,A,Humidity,39.9010009765625
1655818689,A,Pressure,100857.0
1655818689,A,Gas,502.72100830078125
1655818689,A,Accelerometer,0.0
1655818689,A,Light,2842.0
1655818689,A,MIC,3.0
1655818689,A,RSSI,74.0
1655818692,C,Temperature,26.295000076293945
1655818692,C,Humidity,34.37799835205078
1655818692,C,Pressure,100874.0
1655818692,C,Gas,759.5170288085938
1655818692,C,Accelerometer,0.0
1655818692,C,Light,9119.0
1655818692,C,MIC,3.0
1655818692,C,RSSI,75.0
1655818692,E,Temperature,24.165000915527344
1655818692,E,Humidity,38.05799865722656
1655818692,E,Pressure,100860.0
1655818692,E,Gas,556.4609985351561
1655818692,E,Accelerometer,0.0
1655818692,E,Light,5674.0
1655818692,E,MIC,3.0
1655818692,E,RSSI,75.0
1655818693,B,Temperature,25.065000534057607
1655818693,B,Humidity,36.775001525878906
1655818693,B,Pressure,100815.0
1655818693,B,Gas,500.3869934082031
1655818693,B,Accelerometer,0.0
1655818693,B,Light,437.0
1655818693,B,MIC,2.0
1655818693,B,RSSI,91.0
1655818695,D,Temperature,23.32500076293945
1655818695,D,Humidity,39.85499954223633
1655818695,D,Pressure,100889.0
1655818695,D,Gas,537.4719848632811
1655818695,D,Accelerometer,0.0
1655818695,D,Light,1991.0
1655818695,D,MIC,3.0
1655818695,D,RSSI,57.0
1655818697,G,Temperature,22.57500076293945
1655818697,G,Humidity,42.94900131225586
1655818697,G,Pressure,100887.0
1655818697,G,Gas,547.4119873046875
1655818697,G,Accelerometer,0.0
1655818697,G,Light,1828.0
1655818697,G,MIC,3.0
1655818697,G,RSSI,85.0
1655818698,F,Temperature,23.63500022888184
1655818698,F,Humidity,39.89699935913086
1655818698,F,Pressure,100899.0
1655818698,F,Gas,2358.39599609375
1655818698,F,Accelerometer,0.0
1655818698,F,Light,1778.0
1655818698,F,MIC,3.0
1655818698,F,RSSI,87.0
1655818699,A,Temperature,23.57500076293945
1655818699,A,Humidity,39.94200134277344
1655818699,A,Pressure,100857.0
1655818699,A,Gas,506.92999267578125
1655818699,A,Accelerometer,0.0
1655818699,A,Light,2837.0
1655818699,A,MIC,3.0
1655818699,A,RSSI,74.0
1655818702,E,Temperature,24.165000915527344
1655818702,E,Humidity,38.07099914550781
1655818702,E,Pressure,100858.0
1655818702,E,Gas,557.198974609375
1655818702,E,Accelerometer,0.0
1655818702,E,Light,5667.0
1655818702,E,MIC,3.0
1655818702,E,RSSI,75.0
1655818702,C,Temperature,26.315000534057607
1655818702,C,Humidity,34.35800170898437
1655818702,C,Pressure,100878.0
1655818702,C,Gas,771.7329711914062
1655818702,C,Accelerometer,0.0
1655818702,C,Light,9042.0
1655818702,C,MIC,3.0
1655818702,C,RSSI,78.0
1655818703,B,Temperature,25.05500030517578
1655818703,B,Humidity,36.78300094604492
1655818703,B,Pressure,100815.0
1655818703,B,Gas,500.0
1655818703,B,Accelerometer,0.0
1655818703,B,Light,440.0
1655818703,B,MIC,2.0
1655818703,B,RSSI,91.0
1655818705,D,Temperature,23.315000534057607
1655818705,D,Humidity,39.89400100708008
1655818705,D,Pressure,100889.0
1655818705,D,Gas,534.4569702148439
1655818705,D,Accelerometer,0.0
1655818705,D,Light,1984.0
1655818705,D,MIC,3.0
1655818705,D,RSSI,57.0
1655818708,G,Temperature,22.57500076293945
1655818708,G,Humidity,42.928001403808594
1655818708,G,Pressure,100887.0
1655818708,G,Gas,546.85400390625
1655818708,G,Accelerometer,0.0
1655818708,G,Light,1828.0
1655818708,G,MIC,3.0
1655818708,G,RSSI,85.0
1655818708,F,Temperature,23.63500022888184
1655818708,F,Humidity,39.91400146484375
1655818708,F,Pressure,100899.0
1655818708,F,Gas,2352.800048828125
1655818708,F,Accelerometer,0.0
1655818708,F,Light,1778.0
1655818708,F,MIC,3.0
1655818708,F,RSSI,86.0
1655818709,A,Temperature,23.584999084472656
1655818709,A,Humidity,39.90499877929688
1655818709,A,Pressure,100859.0
1655818709,A,Gas,509.0090026855469
1655818709,A,Accelerometer,0.0
1655818709,A,Light,2829.0
1655818709,A,MIC,3.0
1655818709,A,RSSI,74.0
1655818712,C,Temperature,26.334999084472656
1655818712,C,Humidity,34.32199859619141
1655818712,C,Pressure,100876.0
1655818712,C,Gas,750.7369995117188
1655818712,C,Accelerometer,0.0
1655818712,C,Light,9064.0
1655818712,C,MIC,3.0
1655818712,C,RSSI,78.0
1655818712,E,Temperature,24.17499923706055
1655818712,E,Humidity,38.05400085449219
1655818712,E,Pressure,100858.0
1655818712,E,Gas,559.8109741210939
1655818712,E,Accelerometer,0.0
1655818712,E,Light,5682.0
1655818712,E,MIC,3.0
1655818712,E,RSSI,75.0
1655818715,D,Temperature,23.334999084472656
1655818715,D,Humidity,39.85200119018555
1655818715,D,Pressure,100891.0
1655818715,D,Gas,540.2470092773439
1655818715,D,Accelerometer,0.0
1655818715,D,Light,1985.0
1655818715,D,MIC,3.0
1655818715,D,RSSI,57.0
1655818717,G,Temperature,22.59499931335449
1655818717,G,Humidity,42.90999984741211
1655818717,G,Pressure,100887.0
1655818717,G,Gas,546.7139892578125
1655818717,G,Accelerometer,0.0
1655818717,G,Light,1837.0
1655818717,G,MIC,3.0
1655818717,G,RSSI,85.0
1655818718,F,Temperature,23.625
1655818718,F,Humidity,39.94599914550781
1655818718,F,Pressure,100899.0
1655818718,F,Gas,2370.385986328125
1655818718,F,Accelerometer,0.0
1655818718,F,Light,1777.0
1655818718,F,MIC,3.0
1655818718,F,RSSI,86.0
1655818719,A,Temperature,23.59499931335449
1655818719,A,Humidity,39.90299987792969
1655818719,A,Pressure,100859.0
1655818719,A,Gas,512.6179809570311
1655818719,A,Accelerometer,0.0
1655818719,A,Light,2831.0
1655818719,A,MIC,3.0
1655818719,A,RSSI,73.0
1655818722,C,Temperature,26.354999542236328
1655818722,C,Humidity,34.290000915527344
1655818722,C,Pressure,100872.0
1655818722,C,Gas,757.9390258789062
1655818722,C,Accelerometer,0.0
1655818722,C,Light,9060.0
1655818722,C,MIC,3.0
1655818722,C,RSSI,78.0
1655818722,E,Temperature,24.17499923706055
1655818722,E,Humidity,38.04999923706055
1655818722,E,Pressure,100856.0
1655818722,E,Gas,559.176025390625
1655818722,E,Accelerometer,0.0
1655818722,E,Light,5656.0
1655818722,E,MIC,3.0
1655818722,E,RSSI,75.0
1655818725,D,Temperature,23.334999084472656
1655818725,D,Humidity,39.849998474121094
1655818725,D,Pressure,100887.0
1655818725,D,Gas,538.7429809570311
1655818725,D,Accelerometer,0.0
1655818725,D,Light,1975.0
1655818725,D,MIC,3.0
1655818725,D,RSSI,60.0
1655818726,B,Temperature,25.065000534057607
1655818726,B,Humidity,36.76599884033203
1655818726,B,Pressure,100813.0
1655818726,B,Gas,500.0
1655818726,B,Accelerometer,0.0
1655818726,B,Light,438.0
1655818726,B,MIC,2.0
1655818726,B,RSSI,91.0
1655818727,G,Temperature,22.59499931335449
1655818727,G,Humidity,42.946998596191406
1655818727,G,Pressure,100885.0
1655818727,G,Gas,547.593017578125
1655818727,G,Accelerometer,0.0
1655818727,G,Light,1830.0
1655818727,G,MIC,3.0
1655818727,G,RSSI,85.0
1655818728,F,Temperature,23.63500022888184
1655818728,F,Humidity,39.97000122070313
1655818728,F,Pressure,100899.0
1655818728,F,Gas,2374.282958984375
1655818728,F,Accelerometer,0.0
1655818728,F,Light,1770.0
1655818728,F,MIC,3.0
1655818728,F,RSSI,86.0
1655818730,A,Temperature,23.59499931335449
1655818730,A,Humidity,39.88899993896485
1655818730,A,Pressure,100855.0
1655818730,A,Gas,514.6179809570311
1655818730,A,Accelerometer,0.0
1655818730,A,Light,2832.0
1655818730,A,MIC,3.0
1655818730,A,RSSI,73.0
1655818732,C,Temperature,26.34499931335449
1655818732,C,Humidity,34.325000762939446
1655818732,C,Pressure,100874.0
1655818732,C,Gas,759.31201171875
1655818732,C,Accelerometer,0.0
1655818732,C,Light,9004.0
1655818732,C,MIC,3.0
1655818732,C,RSSI,78.0
1655818732,E,Temperature,24.17499923706055
1655818732,E,Humidity,38.06499862670898
1655818732,E,Pressure,100856.0
1655818732,E,Gas,560.0079956054689
1655818732,E,Accelerometer,0.0
1655818732,E,Light,5662.0
1655818732,E,MIC,3.0
1655818732,E,RSSI,74.0
1655818735,D,Temperature,23.334999084472656
1655818735,D,Humidity,39.81800079345703
1655818735,D,Pressure,100887.0
1655818735,D,Gas,535.822998046875
1655818735,D,Accelerometer,0.0
1655818735,D,Light,1971.0
1655818735,D,MIC,3.0
1655818735,D,RSSI,60.0
1655818735,B,Temperature,25.065000534057607
1655818735,B,Humidity,36.74499893188477
1655818735,B,Pressure,100815.0
1655818735,B,Gas,502.1780090332031
1655818735,B,Accelerometer,0.0
1655818735,B,Light,437.0
1655818735,B,MIC,2.0
1655818735,B,RSSI,91.0
1655818737,G,Temperature,22.604999542236328
1655818737,G,Humidity,42.89500045776367
1655818737,G,Pressure,100885.0
1655818737,G,Gas,551.0679931640625
1655818737,G,Accelerometer,0.0
1655818737,G,Light,1830.0
1655818737,G,MIC,3.0
1655818737,G,RSSI,85.0
1655818738,F,Temperature,23.63500022888184
1655818738,F,Humidity,39.95899963378906
1655818738,F,Pressure,100897.0
1655818738,F,Gas,2385.321044921875
1655818738,F,Accelerometer,0.0
1655818738,F,Light,1762.0
1655818738,F,MIC,3.0
1655818738,F,RSSI,86.0
1655818739,A,Temperature,23.584999084472656
1655818739,A,Humidity,39.92100143432617
1655818739,A,Pressure,100855.0
1655818739,A,Gas,512.9719848632811
1655818739,A,Accelerometer,0.0
1655818739,A,Light,2834.0
1655818739,A,MIC,3.0
1655818739,A,RSSI,73.0
1655818742,C,Temperature,26.354999542236328
1655818742,C,Humidity,34.30500030517578
1655818742,C,Pressure,100874.0
1655818742,C,Gas,758.9080200195312
1655818742,C,Accelerometer,0.0
1655818742,C,Light,8919.0
1655818742,C,MIC,3.0
1655818742,C,RSSI,78.0
1655818742,E,Temperature,24.17499923706055
1655818742,E,Humidity,38.04999923706055
1655818742,E,Pressure,100854.0
1655818742,E,Gas,556.9310302734375
1655818742,E,Accelerometer,0.0
1655818742,E,Light,5638.0
1655818742,E,MIC,3.0
1655818742,E,RSSI,74.0
1655818743,B,Temperature,25.07500076293945
1655818743,B,Humidity,36.74499893188477
1655818743,B,Pressure,100820.0
1655818743,B,Gas,500.0
1655818743,B,Accelerometer,0.0
1655818743,B,Light,437.0
1655818743,B,MIC,2.0
1655818743,B,RSSI,88.0
1655818745,D,Temperature,23.334999084472656
1655818745,D,Humidity,39.82400131225586
1655818745,D,Pressure,100889.0
1655818745,D,Gas,537.052001953125
1655818745,D,Accelerometer,0.0
1655818745,D,Light,1963.0
