Time,DeviceId,Sensor,Value
1646615296,C,Temperature,18.545000076293945
1646615296,C,Humidity,30.04800033569336
1646615296,C,Pressure,102381.0
1646615296,C,Gas,557.0009765625
1646615296,C,Accelerometer,0.0
1646615296,C,Light,0.0
1646615296,C,MIC,3.0
1646615296,C,RSSI,88.0
1646615296,F,Temperature,19.584999084472656
1646615296,F,Humidity,28.2549991607666
1646615296,F,Pressure,102402.0
1646615296,F,Gas,770.6430053710938
1646615296,F,Accelerometer,0.0
1646615296,F,Light,0.0
1646615296,F,MIC,3.0
1646615296,F,RSSI,72.0
1646615298,G,Temperature,19.80500030517578
1646615298,G,Humidity,28.57200050354004
1646615298,G,Pressure,102385.0
1646615298,G,Gas,583.7839965820312
1646615298,G,Accelerometer,0.0
1646615298,G,Light,2.0
1646615298,G,MIC,3.0
1646615298,G,RSSI,73.0
1646615299,E,Temperature,18.5049991607666
1646615299,E,Humidity,28.98600006103516
1646615299,E,Pressure,102365.0
1646615299,E,Gas,1470.93994140625
1646615299,E,Accelerometer,0.0
1646615299,E,Light,1.0
1646615299,E,MIC,3.0
1646615299,E,RSSI,71.0
1646615301,A,Temperature,20.075000762939453
1646615301,A,Humidity,28.02599906921387
1646615301,A,Pressure,102358.0
1646615301,A,Gas,539.4210205078125
1646615301,A,Accelerometer,0.0
1646615301,A,Light,0.0
1646615301,A,MIC,3.0
1646615301,A,RSSI,82.0
1646615302,B,Temperature,20.975000381469727
1646615302,B,Humidity,27.242000579833984
1646615302,B,Pressure,102315.0
1646615302,B,Gas,1475.0140380859375
1646615302,B,Accelerometer,0.0
1646615302,B,Light,0.0
1646615302,B,MIC,3.0
1646615302,B,RSSI,90.0
1646615302,H,Temperature,21.395000457763672
1646615302,H,Humidity,24.68000030517578
1646615302,H,Pressure,102373.0
1646615302,H,Gas,586.1619873046875
1646615302,H,Accelerometer,0.0
1646615302,H,Light,0.0
1646615302,H,MIC,3.0
1646615302,H,RSSI,85.0
1646615304,D,Temperature,18.5049991607666
1646615304,D,Humidity,29.14800071716309
1646615304,D,Pressure,102384.0
1646615304,D,Gas,1337.9560546875
1646615304,D,Accelerometer,0.0
1646615304,D,Light,1.0
1646615304,D,MIC,3.0
1646615304,D,RSSI,62.0
1646615306,C,Temperature,18.55500030517578
1646615306,C,Humidity,30.05699920654297
1646615306,C,Pressure,102387.0
1646615306,C,Gas,555.614990234375
1646615306,C,Accelerometer,0.0
1646615306,C,Light,0.0
1646615306,C,MIC,3.0
1646615306,C,RSSI,88.0
1646615306,F,Temperature,19.584999084472656
1646615306,F,Humidity,28.238000869750977
1646615306,F,Pressure,102404.0
1646615306,F,Gas,784.364990234375
1646615306,F,Accelerometer,0.0
1646615306,F,Light,0.0
1646615306,F,MIC,3.0
1646615306,F,RSSI,72.0
1646615308,G,Temperature,19.80500030517578
1646615308,G,Humidity,28.565000534057614
1646615308,G,Pressure,102383.0
1646615308,G,Gas,577.3259887695312
1646615308,G,Accelerometer,0.0
1646615308,G,Light,2.0
1646615308,G,MIC,3.0
1646615308,G,RSSI,71.0
1646615309,E,Temperature,18.5049991607666
1646615309,E,Humidity,28.98500061035156
1646615309,E,Pressure,102367.0
1646615309,E,Gas,1472.865966796875
1646615309,E,Accelerometer,0.0
1646615309,E,Light,1.0
1646615309,E,MIC,3.0
1646615309,E,RSSI,71.0
1646615310,A,Temperature,20.075000762939453
1646615310,A,Humidity,27.988000869750977
1646615310,A,Pressure,102358.0
1646615310,A,Gas,532.5969848632811
1646615310,A,Accelerometer,0.0
1646615310,A,Light,0.0
1646615310,A,MIC,3.0
1646615310,A,RSSI,75.0
1646615311,B,Temperature,20.98500061035156
1646615311,B,Humidity,27.25200080871582
1646615311,B,Pressure,102315.0
1646615311,B,Gas,1485.5479736328125
1646615311,B,Accelerometer,0.0
1646615311,B,Light,0.0
1646615311,B,MIC,3.0
1646615311,B,RSSI,90.0
1646615312,H,Temperature,21.38500022888184
1646615312,H,Humidity,24.68400001525879
1646615312,H,Pressure,102373.0
1646615312,H,Gas,586.927978515625
1646615312,H,Accelerometer,0.0
1646615312,H,Light,0.0
1646615312,H,MIC,3.0
1646615312,H,RSSI,85.0
1646615314,D,Temperature,18.5049991607666
1646615314,D,Humidity,29.16399955749512
1646615314,D,Pressure,102386.0
1646615314,D,Gas,1339.8709716796875
1646615314,D,Accelerometer,0.0
1646615314,D,Light,1.0
1646615314,D,MIC,3.0
1646615314,D,RSSI,62.0
1646615316,F,Temperature,19.584999084472656
1646615316,F,Humidity,28.23699951171875
1646615316,F,Pressure,102404.0
1646615316,F,Gas,783.0650024414062
1646615316,F,Accelerometer,0.0
1646615316,F,Light,0.0
1646615316,F,MIC,3.0
1646615316,F,RSSI,72.0
1646615316,C,Temperature,18.565000534057614
1646615316,C,Humidity,30.020999908447266
1646615316,C,Pressure,102385.0
1646615316,C,Gas,556.2639770507811
1646615316,C,Accelerometer,0.0
1646615316,C,Light,0.0
1646615316,C,MIC,3.0
1646615316,C,RSSI,88.0
1646615318,G,Temperature,19.80500030517578
1646615318,G,Humidity,28.565000534057614
1646615318,G,Pressure,102383.0
1646615318,G,Gas,577.8809814453125
1646615318,G,Accelerometer,0.0
1646615318,G,Light,2.0
1646615318,G,MIC,3.0
1646615318,G,RSSI,71.0
1646615319,E,Temperature,18.5049991607666
1646615319,E,Humidity,28.97900009155273
1646615319,E,Pressure,102369.0
1646615319,E,Gas,1477.637939453125
1646615319,E,Accelerometer,0.0
1646615319,E,Light,1.0
1646615319,E,MIC,3.0
1646615319,E,RSSI,71.0
