Time,DeviceId,Sensor,Value
1655194671,F,Temperature,20.914999465942387
1655194671,F,Humidity,41.049999694824216
1655194671,F,Pressure,100726.0
1655194671,F,Gas,1676.3680419921875
1655194671,F,Accelerometer,0.0
1655194671,F,Light,787.0
1655194671,F,MIC,3.0
1655194671,F,RSSI,76.0
1655194671,G,Temperature,21.7450008392334
1655194671,G,Humidity,41.34199951171875
1655194671,G,Pressure,100711.0
1655194671,G,Gas,1484.238037109375
1655194671,G,Accelerometer,0.0
1655194671,G,Light,1811.0
1655194671,G,MIC,3.0
1655194671,G,RSSI,70.0
1655194671,D,Temperature,19.9750008392334
1655194671,D,Humidity,44.20700073242188
1655194671,D,Pressure,100718.0
1655194671,D,Gas,3843.617919921875
1655194671,D,Accelerometer,0.0
1655194671,D,Light,461.0
1655194671,D,MIC,3.0
1655194671,D,RSSI,61.0
1655194671,A,Temperature,21.58499954223633
1655194671,A,Humidity,40.0789990234375
1655194671,A,Pressure,100676.0
1655194671,A,Gas,1477.85205078125
1655194671,A,Accelerometer,0.0
1655194671,A,Light,183.0
1655194671,A,MIC,3.0
1655194671,A,RSSI,87.0
1655194672,B,Temperature,20.95499992370605
1655194672,B,Humidity,44.76599884033203
1655194672,B,Pressure,100655.0
1655194672,B,Gas,6832.62109375
1655194672,B,Accelerometer,0.0
1655194672,B,Light,543.0
1655194672,B,MIC,3.0
1655194672,B,RSSI,91.0
1655194676,C,Temperature,21.26499938964844
1655194676,C,Humidity,41.55799865722656
1655194676,C,Pressure,100702.0
1655194676,C,Gas,1980.52197265625
1655194676,C,Accelerometer,0.0
1655194676,C,Light,1947.0
1655194676,C,MIC,3.0
1655194676,C,RSSI,79.0
1655194678,E,Temperature,19.155000686645508
1655194678,E,Humidity,46.512001037597656
1655194678,E,Pressure,100691.0
1655194678,E,Gas,3435.048095703125
1655194678,E,Accelerometer,0.0
1655194678,E,Light,847.0
1655194678,E,MIC,3.0
1655194678,E,RSSI,66.0
1655194680,F,Temperature,20.934999465942386
1655194680,F,Humidity,41.05500030517578
1655194680,F,Pressure,100728.0
1655194680,F,Gas,1675.6099853515625
1655194680,F,Accelerometer,0.0
1655194680,F,Light,783.0
1655194680,F,MIC,3.0
1655194680,F,RSSI,77.0
1655194681,D,Temperature,19.984999160766602
1655194681,D,Humidity,44.153000335693356
1655194681,D,Pressure,100715.0
1655194681,D,Gas,3821.73291015625
1655194681,D,Accelerometer,0.0
1655194681,D,Light,459.0
1655194681,D,MIC,3.0
1655194681,D,RSSI,62.0
1655194681,A,Temperature,21.604999542236328
1655194681,A,Humidity,40.08200119018553
1655194681,A,Pressure,100678.0
1655194681,A,Gas,1481.3800048828125
1655194681,A,Accelerometer,0.0
1655194681,A,Light,185.0
1655194681,A,MIC,3.0
1655194681,A,RSSI,87.0
1655194683,G,Temperature,21.734999160766602
1655194683,G,Humidity,41.3489990234375
1655194683,G,Pressure,100705.0
1655194683,G,Gas,1498.199951171875
1655194683,G,Accelerometer,0.0
1655194683,G,Light,1813.0
1655194683,G,MIC,3.0
1655194683,G,RSSI,70.0
1655194683,B,Temperature,20.95499992370605
1655194683,B,Humidity,44.757999420166016
1655194683,B,Pressure,100650.0
1655194683,B,Gas,6849.9111328125
1655194683,B,Accelerometer,0.0
1655194683,B,Light,545.0
1655194683,B,MIC,3.0
1655194683,B,RSSI,92.0
1655194686,C,Temperature,21.2549991607666
1655194686,C,Humidity,41.62300109863281
1655194686,C,Pressure,100708.0
1655194686,C,Gas,1973.0360107421875
1655194686,C,Accelerometer,0.0
1655194686,C,Light,1953.0
1655194686,C,MIC,3.0
1655194686,C,RSSI,79.0
1655194688,E,Temperature,19.145000915527344
1655194688,E,Humidity,46.49599838256836
1655194688,E,Pressure,100689.0
1655194688,E,Gas,3436.742919921875
1655194688,E,Accelerometer,0.0
1655194688,E,Light,850.0
1655194688,E,MIC,3.0
1655194688,E,RSSI,66.0
1655194690,F,Temperature,20.914999465942387
1655194690,F,Humidity,41.058998107910156
1655194690,F,Pressure,100728.0
1655194690,F,Gas,1674.385009765625
1655194690,F,Accelerometer,0.0
1655194690,F,Light,772.0
1655194690,F,MIC,3.0
1655194690,F,RSSI,79.0
1655194691,G,Temperature,21.734999160766602
1655194691,G,Humidity,41.34199905395508
1655194691,G,Pressure,100708.0
1655194691,G,Gas,1487.02197265625
1655194691,G,Accelerometer,0.0
1655194691,G,Light,1815.0
1655194691,G,MIC,3.0
1655194691,G,RSSI,71.0
1655194691,D,Temperature,19.984999160766602
1655194691,D,Humidity,44.156998138427724
1655194691,D,Pressure,100714.0
1655194691,D,Gas,3809.80908203125
1655194691,D,Accelerometer,0.0
1655194691,D,Light,460.0
1655194691,D,MIC,3.0
1655194691,D,RSSI,61.0
1655194691,A,Temperature,21.58499954223633
1655194691,A,Humidity,40.08100173950195
1655194691,A,Pressure,100682.0
1655194691,A,Gas,1483.4090576171875
1655194691,A,Accelerometer,0.0
1655194691,A,Light,185.0
1655194691,A,MIC,3.0
1655194691,A,RSSI,86.0
1655194696,C,Temperature,21.2250008392334
1655194696,C,Humidity,41.6510009765625
1655194696,C,Pressure,100709.0
1655194696,C,Gas,1973.3289794921875
1655194696,C,Accelerometer,0.0
1655194696,C,Light,1943.0
1655194696,C,MIC,3.0
1655194696,C,RSSI,80.0
1655194698,B,Temperature,20.93499992370605
1655194698,B,Humidity,44.75
1655194698,B,Pressure,100653.0
1655194698,B,Gas,6848.14404296875
1655194698,B,Accelerometer,0.0
1655194698,B,Light,546.0
1655194698,B,MIC,3.0
1655194698,B,RSSI,91.0
1655194699,E,Temperature,19.145000915527344
1655194699,E,Humidity,46.50199890136719
1655194699,E,Pressure,100693.0
1655194699,E,Gas,3437.597900390625
1655194699,E,Accelerometer,0.0
1655194699,E,Light,847.0
1655194699,E,MIC,3.0
1655194699,E,RSSI,67.0
1655194700,F,Temperature,20.934999465942386
1655194700,F,Humidity,41.05199813842773
1655194700,F,Pressure,100723.0
1655194700,F,Gas,1667.636962890625
1655194700,F,Accelerometer,0.0
1655194700,F,Light,765.0
1655194700,F,MIC,3.0
1655194700,F,RSSI,78.0
1655194701,G,Temperature,21.7549991607666
1655194701,G,Humidity,41.339001159667966
1655194701,G,Pressure,100708.0
1655194701,G,Gas,1478.1619873046875
1655194701,G,Accelerometer,0.0
1655194701,G,Light,1816.0
1655194701,G,MIC,3.0
1655194701,G,RSSI,71.0
1655194701,A,Temperature,21.594999771118164
1655194701,A,Humidity,40.0880012512207
1655194701,A,Pressure,100680.0
1655194701,A,Gas,1474.77001953125
1655194701,A,Accelerometer,0.0
1655194701,A,Light,184.0
1655194701,A,MIC,3.0
1655194701,A,RSSI,84.0
1655194701,D,Temperature,19.984999160766602
1655194701,D,Humidity,44.137001495361325
1655194701,D,Pressure,100719.0
1655194701,D,Gas,3786.985107421875
1655194701,D,Accelerometer,0.0
1655194701,D,Light,461.0
1655194701,D,MIC,3.0
1655194701,D,RSSI,59.0
1655194703,B,Temperature,20.93499992370605
1655194703,B,Humidity,44.750999908447255
1655194703,B,Pressure,100649.0
1655194703,B,Gas,6854.33203125
1655194703,B,Accelerometer,0.0
1655194703,B,Light,543.0
1655194703,B,MIC,3.0
1655194703,B,RSSI,91.0
1655194706,C,Temperature,21.215000610351566
1655194706,C,Humidity,41.66299819946289
1655194706,C,Pressure,100709.0
1655194706,C,Gas,1969.041015625
1655194706,C,Accelerometer,0.0
1655194706,C,Light,1961.0
1655194706,C,MIC,3.0
1655194706,C,RSSI,80.0
1655194708,E,Temperature,19.135000686645512
1655194708,E,Humidity,46.498001556396474
1655194708,E,Pressure,100692.0
1655194708,E,Gas,3433.612060546875
1655194708,E,Accelerometer,0.0
1655194708,E,Light,862.0
1655194708,E,MIC,3.0
1655194708,E,RSSI,84.0
1655194710,F,Temperature,20.914999465942387
1655194710,F,Humidity,41.03799865722656
1655194710,F,Pressure,100727.0
1655194710,F,Gas,1669.0040283203125
1655194710,F,Accelerometer,0.0
1655194710,F,Light,757.0
1655194710,F,MIC,3.0
1655194710,F,RSSI,79.0
1655194711,G,Temperature,21.734999160766602
1655194711,G,Humidity,41.336998443603505
1655194711,G,Pressure,100704.0
1655194711,G,Gas,1473.7149658203125
1655194711,G,Accelerometer,0.0
1655194711,G,Light,1805.0
1655194711,G,MIC,3.0
1655194711,G,RSSI,71.0
1655194711,D,Temperature,19.99499938964844
1655194711,D,Humidity,44.1310009765625
1655194711,D,Pressure,100717.0
1655194711,D,Gas,3765.118896484375
1655194711,D,Accelerometer,0.0
1655194711,D,Light,456.0
1655194711,D,MIC,3.0
1655194711,D,RSSI,59.0
1655194712,A,Temperature,21.58499954223633
1655194712,A,Humidity,40.104000091552734
1655194712,A,Pressure,100678.0
1655194712,A,Gas,1475.654052734375
1655194712,A,Accelerometer,0.0
1655194712,A,Light,182.0
1655194712,A,MIC,3.0
1655194712,A,RSSI,83.0
1655194714,B,Temperature,20.94499969482422
1655194714,B,Humidity,44.786999206542966
1655194714,B,Pressure,100650.0
1655194714,B,Gas,6851.65576171875
1655194714,B,Accelerometer,0.0
1655194714,B,Light,545.0
1655194714,B,MIC,3.0
1655194714,B,RSSI,91.0
1655194716,C,Temperature,21.215000610351566
1655194716,C,Humidity,41.660999755859365
1655194716,C,Pressure,100704.0
1655194716,C,Gas,1961.123046875
1655194716,C,Accelerometer,0.0
1655194716,C,Light,1958.0
1655194716,C,MIC,3.0
1655194716,C,RSSI,80.0
1655194718,E,Temperature,19.135000686645512
1655194718,E,Humidity,46.485001068115224
1655194718,E,Pressure,100693.0
1655194718,E,Gas,3439.2529296875
1655194718,E,Accelerometer,0.0
1655194718,E,Light,861.0
1655194718,E,MIC,3.0
1655194718,E,RSSI,84.0
1655194720,F,Temperature,20.914999465942387
1655194720,F,Humidity,41.04299972534179
1655194720,F,Pressure,100723.0
1655194720,F,Gas,1666.2220458984375
1655194720,F,Accelerometer,0.0
1655194720,F,Light,750.0
1655194720,F,MIC,3.0
1655194720,F,RSSI,79.0
1655194721,G,Temperature,21.7450008392334
1655194721,G,Humidity,41.3649983215332
1655194721,G,Pressure,100708.0
1655194721,G,Gas,1477.905029296875
1655194721,G,Accelerometer,0.0
1655194721,G,Light,1816.0
1655194721,G,MIC,3.0
1655194721,G,RSSI,70.0
1655194721,D,Temperature,20.0049991607666
1655194721,D,Humidity,44.17900131225585
1655194721,D,Pressure,100713.0
1655194721,D,Gas,3741.89697265625
1655194721,D,Accelerometer,0.0
1655194721,D,Light,457.0
1655194721,D,MIC,3.0
1655194721,D,RSSI,60.0
1655194721,A,Temperature,21.614999771118164
1655194721,A,Humidity,40.04199981689453
1655194721,A,Pressure,100680.0
1655194721,A,Gas,1475.991943359375
1655194721,A,Accelerometer,0.0
1655194721,A,Light,182.0
1655194721,A,MIC,3.0
1655194721,A,RSSI,84.0
1655194723,B,Temperature,20.92499969482422
1655194723,B,Humidity,44.810001831054684
1655194723,B,Pressure,100647.0
1655194723,B,Gas,6843.0458984375
1655194723,B,Accelerometer,0.0
1655194723,B,Light,545.0
1655194723,B,MIC,3.0
1655194723,B,RSSI,88.0
1655194726,C,Temperature,21.205000381469727
1655194726,C,Humidity,41.73699951171875
1655194726,C,Pressure,100705.0
1655194726,C,Gas,1962.802978515625
1655194726,C,Accelerometer,0.0
1655194726,C,Light,1957.0
1655194726,C,MIC,3.0
1655194726,C,RSSI,83.0
1655194728,E,Temperature,19.135000686645512
1655194728,E,Humidity,46.52299880981445
1655194728,E,Pressure,100693.0
1655194728,E,Gas,3417.60498046875
1655194728,E,Accelerometer,0.0
1655194728,E,Light,859.0
1655194728,E,MIC,3.0
1655194728,E,RSSI,84.0
1655194731,F,Temperature,20.934999465942386
1655194731,F,Humidity,41.03300140380859
1655194731,F,Pressure,100727.0
1655194731,F,Gas,1658.947021484375
1655194731,F,Accelerometer,0.0
1655194731,F,Light,749.0
1655194731,F,MIC,3.0
1655194731,F,RSSI,85.0
1655194731,G,Temperature,21.7250008392334
1655194731,G,Humidity,41.39500045776367
1655194731,G,Pressure,100705.0
1655194731,G,Gas,1473.7020263671875
1655194731,G,Accelerometer,0.0
1655194731,G,Light,1810.0
1655194731,G,MIC,3.0
1655194731,G,RSSI,70.0
1655194731,A,Temperature,21.625
1655194731,A,Humidity,39.961998443603505
1655194731,A,Pressure,100681.0
1655194731,A,Gas,1480.655029296875
1655194731,A,Accelerometer,0.0
1655194731,A,Light,184.0
1655194731,A,MIC,3.0
1655194731,A,RSSI,84.0
1655194731,D,Temperature,20.0049991607666
1655194731,D,Humidity,44.183998107910156
1655194731,D,Pressure,100715.0
1655194731,D,Gas,3786.944091796875
1655194731,D,Accelerometer,0.0
1655194731,D,Light,455.0
1655194731,D,MIC,3.0
1655194731,D,RSSI,60.0
1655194732,B,Temperature,20.92499969482422
1655194732,B,Humidity,44.827999572753896
1655194732,B,Pressure,100650.0
1655194732,B,Gas,6828.001953125
1655194732,B,Accelerometer,0.0
1655194732,B,Light,547.0
1655194732,B,MIC,3.0
1655194732,B,RSSI,88.0
1655194736,C,Temperature,21.225000381469727
1655194736,C,Humidity,41.711998443603505
1655194736,C,Pressure,100705.0
1655194736,C,Gas,1963.8380126953125
1655194736,C,Accelerometer,0.0
1655194736,C,Light,1948.0
1655194736,C,MIC,3.0
1655194736,C,RSSI,83.0
1655194739,E,Temperature,19.135000686645512
1655194739,E,Humidity,46.473000030517575
1655194739,E,Pressure,100691.0
1655194739,E,Gas,3414.277099609375
1655194739,E,Accelerometer,0.0
1655194739,E,Light,864.0
1655194739,E,MIC,3.0
1655194739,E,RSSI,84.0
1655194740,F,Temperature,20.934999465942386
1655194740,F,Humidity,41.012001495361325
1655194740,F,Pressure,100729.0
1655194740,F,Gas,1665.9620361328125
1655194740,F,Accelerometer,0.0
1655194740,F,Light,742.0
1655194740,F,MIC,3.0
1655194740,F,RSSI,85.0
1655194741,G,Temperature,21.734999160766602
1655194741,G,Humidity,41.39300155639648
1655194741,G,Pressure,100708.0
1655194741,G,Gas,1469.071044921875
1655194741,G,Accelerometer,0.0
1655194741,G,Light,1812.0
1655194741,G,MIC,3.0
1655194741,G,RSSI,71.0
1655194741,A,Temperature,21.614999771118164
1655194741,A,Humidity,40.02799987792969
1655194741,A,Pressure,100679.0
1655194741,A,Gas,1477.9720458984375
1655194741,A,Accelerometer,0.0
1655194741,A,Light,182.0
1655194741,A,MIC,3.0
1655194741,A,RSSI,84.0
1655194741,D,Temperature,20.0049991607666
1655194741,D,Humidity,44.165000915527344
1655194741,D,Pressure,100715.0
1655194741,D,Gas,3763.62109375
1655194741,D,Accelerometer,0.0
1655194741,D,Light,456.0
1655194741,D,MIC,3.0
1655194741,D,RSSI,60.0
1655194745,B,Temperature,20.94499969482422
1655194745,B,Humidity,44.78300140380859
1655194745,B,Pressure,100649.0
1655194745,B,Gas,6823.94384765625
1655194745,B,Accelerometer,0.0
1655194745,B,Light,543.0
1655194745,B,MIC,3.0
1655194745,B,RSSI,89.0
1655194748,C,Temperature,21.18499992370605
1655194748,C,Humidity,41.74599884033203
1655194748,C,Pressure,100706.0
1655194748,C,Gas,1967.8089599609373
1655194748,C,Accelerometer,0.0
1655194748,C,Light,1949.0
1655194748,C,MIC,3.0
1655194748,C,RSSI,83.0
