Time,DeviceId,Sensor,Value
1649247862,G,Temperature,22.71500015258789
1649247862,G,Humidity,37.95000076293945
1649247862,G,Pressure,99159.0
1649247862,G,Gas,504.2040100097656
1649247862,G,Accelerometer,0.0
1649247862,G,Light,298.0
1649247862,G,MIC,2.0
1649247862,G,RSSI,74.0
1649247863,H,Temperature,24.125
1649247863,H,Humidity,32.687000274658196
1649247863,H,Pressure,99144.0
1649247863,H,Gas,507.864013671875
1649247863,H,Accelerometer,0.0
1649247863,H,Light,3679.0
1649247863,H,MIC,3.0
1649247863,H,RSSI,84.0
1649247863,D,Temperature,22.625
1649247863,D,Humidity,36.56399917602539
1649247863,D,Pressure,99157.0
1649247863,D,Gas,528.3079833984375
1649247863,D,Accelerometer,0.0
1649247863,D,Light,656.0
1649247863,D,MIC,3.0
1649247863,D,RSSI,52.0
1649247864,B,Temperature,23.084999084472656
1649247864,B,Humidity,37.14899826049805
1649247864,B,Pressure,99096.0
1649247864,B,Gas,500.0
1649247864,B,Accelerometer,0.0
1649247864,B,Light,510.0
1649247864,B,MIC,2.0
1649247864,B,RSSI,89.0
1649247865,E,Temperature,22.434999465942386
1649247865,E,Humidity,37.308998107910156
1649247865,E,Pressure,99134.0
1649247865,E,Gas,516.7739868164061
1649247865,E,Accelerometer,0.0
1649247865,E,Light,4837.0
1649247865,E,MIC,3.0
1649247865,E,RSSI,58.0
1649247865,C,Temperature,22.854999542236328
1649247865,C,Humidity,37.608001708984375
1649247865,C,Pressure,99149.0
1649247865,C,Gas,774.2020263671875
1649247865,C,Accelerometer,0.0
1649247865,C,Light,3038.0
1649247865,C,MIC,3.0
1649247865,C,RSSI,75.0
1649247866,A,Temperature,22.2549991607666
1649247866,A,Humidity,38.98899841308594
1649247866,A,Pressure,99131.0
1649247866,A,Gas,790.4819946289062
1649247866,A,Accelerometer,0.0
1649247866,A,Light,112.0
1649247866,A,MIC,3.0
1649247866,A,RSSI,86.0
1649247866,F,Temperature,22.70499992370605
1649247866,F,Humidity,36.858001708984375
1649247866,F,Pressure,99169.0
1649247866,F,Gas,1058.85205078125
1649247866,F,Accelerometer,0.0
