Time,DeviceId,Sensor,Value
1655520967,G,Temperature,22.385000686645512
1655520967,G,Humidity,41.71900177001953
1655520967,G,Pressure,101462.0
1655520967,G,Gas,517.489013671875
1655520967,G,Accelerometer,0.0
1655520967,G,Light,1369.0
1655520967,G,MIC,3.0
1655520967,G,RSSI,78.0
1655520968,F,Temperature,22.36500022888184
1655520968,F,Humidity,41.930999755859375
1655520968,F,Pressure,101477.0
1655520968,F,Gas,655.1209716796875
1655520968,F,Accelerometer,0.0
1655520968,F,Light,0.0
1655520968,F,MIC,3.0
1655520968,F,RSSI,88.0
1655520968,A,Temperature,22.26499938964844
1655520968,A,Humidity,41.488998870849606
1655520968,A,Pressure,101434.0
1655520968,A,Gas,514.156982421875
1655520968,A,Accelerometer,0.0
1655520968,A,Light,33.0
1655520968,A,MIC,3.0
1655520968,A,RSSI,82.0
1655520969,D,Temperature,22.074999313354493
1655520969,D,Humidity,41.848000030517575
1655520969,D,Pressure,101463.0
1655520969,D,Gas,1147.5860595703125
1655520969,D,Accelerometer,0.0
1655520969,D,Light,21.0
1655520969,D,MIC,3.0
1655520969,D,RSSI,59.0
1655520972,B,Temperature,22.65500068664551
1655520972,B,Humidity,42.51900100708008
1655520972,B,Pressure,101399.0
1655520972,B,Gas,949.0460205078124
1655520972,B,Accelerometer,0.0
1655520972,B,Light,0.0
1655520972,B,MIC,3.0
1655520972,B,RSSI,62.0
1655520973,C,Temperature,19.564999084472657
1655520973,C,Humidity,47.451000671386716
1655520973,C,Pressure,101464.0
1655520973,C,Gas,520.7269897460939
1655520973,C,Accelerometer,0.0
1655520973,C,Light,880.0
1655520973,C,MIC,3.0
1655520973,C,RSSI,81.0
1655520975,E,Temperature,21.96500015258789
1655520975,E,Humidity,42.134998779296865
1655520975,E,Pressure,101438.0
1655520975,E,Gas,563.0390014648438
1655520975,E,Accelerometer,0.0
1655520975,E,Light,2459.0
1655520975,E,MIC,3.0
1655520975,E,RSSI,78.0
1655520977,G,Temperature,22.395000915527344
1655520977,G,Humidity,41.71900177001953
1655520977,G,Pressure,101464.0
1655520977,G,Gas,521.1619873046875
1655520977,G,Accelerometer,0.0
1655520977,G,Light,1373.0
1655520977,G,MIC,3.0
1655520977,G,RSSI,79.0
1655520977,F,Temperature,22.38500022888184
1655520977,F,Humidity,41.875999908447255
1655520977,F,Pressure,101477.0
1655520977,F,Gas,648.9500122070312
1655520977,F,Accelerometer,0.0
1655520977,F,Light,0.0
1655520977,F,MIC,3.0
1655520977,F,RSSI,88.0
1655520978,A,Temperature,22.254999618530274
1655520978,A,Humidity,41.45700119018553
1655520978,A,Pressure,101441.0
1655520978,A,Gas,509.8559875488281
1655520978,A,Accelerometer,0.0
1655520978,A,Light,33.0
1655520978,A,MIC,3.0
1655520978,A,RSSI,82.0
1655520979,D,Temperature,22.074999313354493
1655520979,D,Humidity,41.848000030517575
1655520979,D,Pressure,101465.0
1655520979,D,Gas,1162.572021484375
1655520979,D,Accelerometer,0.0
1655520979,D,Light,20.0
1655520979,D,MIC,3.0
1655520979,D,RSSI,58.0
1655520982,B,Temperature,22.65500068664551
1655520982,B,Humidity,42.512001495361325
1655520982,B,Pressure,101402.0
1655520982,B,Gas,949.9569702148438
1655520982,B,Accelerometer,0.0
1655520982,B,Light,1.0
1655520982,B,MIC,3.0
1655520982,B,RSSI,62.0
1655520983,C,Temperature,19.59499931335449
1655520983,C,Humidity,47.442001800537106
1655520983,C,Pressure,101462.0
1655520983,C,Gas,520.3170166015625
1655520983,C,Accelerometer,0.0
1655520983,C,Light,884.0
1655520983,C,MIC,3.0
1655520983,C,RSSI,81.0
1655520985,E,Temperature,21.96500015258789
1655520985,E,Humidity,42.124001007080075
1655520985,E,Pressure,101439.0
1655520985,E,Gas,562.0029907226561
1655520985,E,Accelerometer,0.0
1655520985,E,Light,2459.0
1655520985,E,MIC,3.0
1655520985,E,RSSI,77.0
1655520987,F,Temperature,22.375
1655520987,F,Humidity,41.898998718261716
1655520987,F,Pressure,101470.0
1655520987,F,Gas,647.406005859375
1655520987,F,Accelerometer,0.0
1655520987,F,Light,0.0
1655520987,F,MIC,3.0
1655520987,F,RSSI,88.0
1655520987,G,Temperature,22.395000915527344
1655520987,G,Humidity,41.674999694824216
1655520987,G,Pressure,101464.0
1655520987,G,Gas,521.1240234375
1655520987,G,Accelerometer,0.0
1655520987,G,Light,1365.0
1655520987,G,MIC,3.0
1655520987,G,RSSI,82.0
1655520988,A,Temperature,22.26499984741211
1655520988,A,Humidity,41.488998870849606
1655520988,A,Pressure,101436.0
1655520988,A,Gas,511.8819885253906
1655520988,A,Accelerometer,0.0
1655520988,A,Light,33.0
1655520988,A,MIC,3.0
1655520988,A,RSSI,81.0
1655520989,D,Temperature,22.104999542236328
1655520989,D,Humidity,41.850998382568356
1655520989,D,Pressure,101464.0
1655520989,D,Gas,1160.906005859375
1655520989,D,Accelerometer,0.0
1655520989,D,Light,23.0
1655520989,D,MIC,3.0
1655520989,D,RSSI,59.0
1655520993,C,Temperature,19.614999771118164
1655520993,C,Humidity,47.40399978637695
1655520993,C,Pressure,101462.0
1655520993,C,Gas,516.5330200195311
1655520993,C,Accelerometer,0.0
1655520993,C,Light,886.0
1655520993,C,MIC,3.0
1655520993,C,RSSI,81.0
1655520994,B,Temperature,22.645000457763672
1655520994,B,Humidity,42.54600143432617
1655520994,B,Pressure,101399.0
1655520994,B,Gas,958.4669799804688
1655520994,B,Accelerometer,0.0
1655520994,B,Light,0.0
1655520994,B,MIC,3.0
1655520994,B,RSSI,62.0
1655520995,E,Temperature,21.94500015258789
1655520995,E,Humidity,42.13899993896485
1655520995,E,Pressure,101439.0
1655520995,E,Gas,559.7760009765625
1655520995,E,Accelerometer,0.0
1655520995,E,Light,2471.0
1655520995,E,MIC,3.0
1655520995,E,RSSI,78.0
1655520997,F,Temperature,22.355
1655520997,F,Humidity,41.91400146484375
1655520997,F,Pressure,101470.0
1655520997,F,Gas,654.3560180664062
1655520997,F,Accelerometer,0.0
1655520997,F,Light,1.0
1655520997,F,MIC,3.0
1655520997,F,RSSI,89.0
1655520997,G,Temperature,22.415000915527344
1655520997,G,Humidity,41.70800018310547
1655520997,G,Pressure,101465.0
1655520997,G,Gas,522.0479736328125
1655520997,G,Accelerometer,0.0
1655520997,G,Light,1375.0
1655520997,G,MIC,3.0
1655520997,G,RSSI,82.0
1655520998,A,Temperature,22.254999618530274
1655520998,A,Humidity,41.505001525878896
1655520998,A,Pressure,101433.0
1655520998,A,Gas,504.9590148925781
1655520998,A,Accelerometer,0.0
1655520998,A,Light,32.0
1655520998,A,MIC,3.0
1655520998,A,RSSI,86.0
1655520999,D,Temperature,22.09499931335449
1655520999,D,Humidity,41.84899948120117
1655520999,D,Pressure,101461.0
1655520999,D,Gas,1137.4129638671875
1655520999,D,Accelerometer,0.0
1655520999,D,Light,21.0
1655520999,D,MIC,3.0
1655520999,D,RSSI,57.0
1655521003,B,Temperature,22.635000686645512
1655521003,B,Humidity,42.55199813842773
1655521003,B,Pressure,101399.0
1655521003,B,Gas,966.3709716796876
1655521003,B,Accelerometer,0.0
1655521003,B,Light,0.0
1655521003,B,MIC,3.0
1655521003,B,RSSI,62.0
1655521003,C,Temperature,19.625
1655521003,C,Humidity,47.39599990844727
1655521003,C,Pressure,101465.0
1655521003,C,Gas,516.6959838867189
1655521003,C,Accelerometer,0.0
1655521003,C,Light,887.0
1655521003,C,MIC,3.0
1655521003,C,RSSI,82.0
1655521005,E,Temperature,21.94500015258789
1655521005,E,Humidity,42.1510009765625
1655521005,E,Pressure,101439.0
1655521005,E,Gas,557.3209838867189
1655521005,E,Accelerometer,0.0
1655521005,E,Light,2457.0
1655521005,E,MIC,3.0
1655521005,E,RSSI,83.0
1655521007,G,Temperature,22.395000915527344
1655521007,G,Humidity,41.683998565673825
