Time,DeviceId,Sensor,Value
1653785961,H,Temperature,21.926000595092773
1653785961,H,Humidity,36.04299926757813
1653785961,H,Pressure,101773.0
1653785961,H,Gas,3634.303955078125
1653785961,H,Accelerometer,0.0
1653785961,H,Light,0.0
1653785961,H,IR,0.0
1653785961,H,MIC,3.0
1653785963,G,Temperature,22.524999618530273
1653785963,G,Humidity,35.96799850463867
1653785963,G,Pressure,101775.0
1653785963,G,Gas,1952.4530029296875
1653785963,G,Accelerometer,0.0
1653785963,G,Light,1.0
1653785963,G,MIC,3.0
1653785963,G,RSSI,83.0
1653785963,A,Temperature,22.51499938964844
1653785963,A,Humidity,35.32699966430664
1653785963,A,Pressure,101750.0
1653785963,A,Gas,1330.2889404296875
1653785963,A,Accelerometer,0.0
1653785963,A,Light,0.0
1653785963,A,MIC,1.0
1653785963,A,RSSI,70.0
1653785964,F,Temperature,22.774999618530273
1653785964,F,Humidity,34.24300003051758
1653785964,F,Pressure,101788.0
1653785964,F,Gas,1698.574951171875
1653785964,F,Accelerometer,0.0
1653785964,F,Light,0.0
1653785964,F,MIC,3.0
1653785964,F,RSSI,67.0
1653785964,H,Temperature,21.93600082397461
1653785964,H,Humidity,36.013999938964844
1653785964,H,Pressure,101773.0
1653785964,H,Gas,3628.02099609375
1653785964,H,Accelerometer,0.0
1653785964,H,Light,0.0
1653785964,H,IR,0.0
1653785964,H,MIC,3.0
1653785966,D,Temperature,22.38500022888184
1653785966,D,Humidity,34.762001037597656
1653785966,D,Pressure,101783.0
1653785966,D,Gas,3892.72705078125
1653785966,D,Accelerometer,0.0
1653785966,D,Light,0.0
1653785966,D,MIC,3.0
1653785966,D,RSSI,61.0
1653785967,H,Temperature,21.93600082397461
1653785967,H,Humidity,36.03200149536133
1653785967,H,Pressure,101773.0
1653785967,H,Gas,3620.708984375
1653785967,H,Accelerometer,0.0
1653785967,H,Light,0.0
1653785967,H,IR,0.0
1653785967,H,MIC,3.0
1653785968,C,Temperature,22.584999084472656
1653785968,C,Humidity,35.10800170898437
1653785968,C,Pressure,101775.0
1653785968,C,Gas,1237.1500244140625
1653785968,C,Accelerometer,0.0
1653785968,C,Light,0.0
1653785968,C,MIC,1.0
1653785968,C,RSSI,81.0
1653785968,B,Temperature,21.815000534057614
1653785968,B,Humidity,38.70000076293945
1653785968,B,Pressure,101718.0
1653785968,B,Gas,5342.34814453125
1653785968,B,Accelerometer,0.0
1653785968,B,Light,0.0
1653785968,B,MIC,3.0
1653785968,B,RSSI,66.0
1653785969,E,Temperature,21.7450008392334
1653785969,E,Humidity,35.69300079345703
1653785969,E,Pressure,101757.0
1653785969,E,Gas,5289.02587890625
1653785969,E,Accelerometer,0.0
1653785969,E,Light,1.0
1653785969,E,MIC,3.0
1653785969,E,RSSI,71.0
1653785971,H,Temperature,21.93600082397461
1653785971,H,Humidity,36.03200149536133
1653785971,H,Pressure,101773.0
