Time,DeviceId,Sensor,Value
1655590429,E,Temperature,22.19499969482422
1655590429,E,Humidity,44.424999694824216
1655590429,E,Pressure,101359.0
1655590429,E,Gas,2030.68603515625
1655590429,E,Accelerometer,0.0
1655590429,E,Light,0.0
1655590429,E,MIC,2.0
1655590429,E,RSSI,77.0
1655590432,F,Temperature,22.94499969482422
1655590432,F,Humidity,42.56999969482422
1655590432,F,Pressure,101395.0
1655590432,F,Gas,968.072998046875
1655590432,F,Accelerometer,0.0
1655590432,F,Light,0.0
1655590432,F,MIC,1.0
1655590432,F,RSSI,87.0
1655590432,G,Temperature,23.07499931335449
1655590432,G,Humidity,44.65399932861328
1655590432,G,Pressure,101384.0
1655590432,G,Gas,1476.864990234375
1655590432,G,Accelerometer,0.0
1655590432,G,Light,1417.0
1655590432,G,MIC,3.0
1655590432,G,RSSI,72.0
1655590433,A,Temperature,23.13500022888184
1655590433,A,Humidity,43.6619987487793
1655590433,A,Pressure,101359.0
1655590433,A,Gas,1229.8740234375
1655590433,A,Accelerometer,0.0
1655590433,A,Light,2332.0
1655590433,A,MIC,3.0
1655590433,A,RSSI,78.0
1655590433,D,Temperature,22.78499984741211
1655590433,D,Humidity,43.07400131225586
1655590433,D,Pressure,101386.0
1655590433,D,Gas,1396.85498046875
1655590433,D,Accelerometer,0.0
1655590433,D,Light,1.0
1655590433,D,MIC,3.0
1655590433,D,RSSI,59.0
1655590437,B,Temperature,22.55500076293945
1655590437,B,Humidity,45.6520004272461
1655590437,B,Pressure,101323.0
1655590437,B,Gas,1515.708984375
1655590437,B,Accelerometer,0.0
1655590437,B,Light,0.0
1655590437,B,MIC,3.0
1655590437,B,RSSI,84.0
1655590437,C,Temperature,22.80500076293945
1655590437,C,Humidity,44.091000061035146
1655590437,C,Pressure,101375.0
1655590437,C,Gas,1296.81103515625
1655590437,C,Accelerometer,0.0
1655590437,C,Light,856.0
1655590437,C,MIC,3.0
1655590437,C,RSSI,76.0
1655590440,E,Temperature,22.17499969482422
1655590440,E,Humidity,44.43999862670898
1655590440,E,Pressure,101358.0
1655590440,E,Gas,2028.1910400390625
1655590440,E,Accelerometer,0.0
1655590440,E,Light,2.0
1655590440,E,MIC,2.0
1655590440,E,RSSI,77.0
1655590443,G,Temperature,23.09499931335449
1655590443,G,Humidity,44.639000396728505
1655590443,G,Pressure,101382.0
1655590443,G,Gas,1470.530029296875
1655590443,G,Accelerometer,0.0
1655590443,G,Light,1423.0
1655590443,G,MIC,3.0
1655590443,G,RSSI,71.0
1655590443,F,Temperature,22.95499992370605
1655590443,F,Humidity,42.535999755859365
1655590443,F,Pressure,101396.0
1655590443,F,Gas,959.6489868164062
1655590443,F,Accelerometer,0.0
1655590443,F,Light,0.0
1655590443,F,MIC,1.0
1655590443,F,RSSI,87.0
1655590444,A,Temperature,23.145000457763672
1655590444,A,Humidity,43.599998931884755
1655590444,A,Pressure,101356.0
